id;pm10;pm25;pm1;co2;co;humidity;temperature;date;long;lat
"14225";"26";"40";"34";"16007";"6.42";"0";"0";"2018-01-10 16:18:27";"-17.4614";"14.6927"
"14226";"25";"38";"32";"18623";"6.42";"0";"0";"2018-01-10 16:18:29";"-17.4614";"14.6927"
"14227";"24";"34";"30";"4461";"6.45";"0";"0";"2018-01-10 16:18:30";"-17.4614";"14.6927"
"14228";"25";"35";"31";"6328";"6.48";"0";"0";"2018-01-10 16:18:32";"-17.4614";"14.6927"
"14229";"27";"37";"33";"11015";"6.44";"0";"0";"2018-01-10 16:18:34";"-17.4614";"14.6927"
"14230";"30";"37";"35";"13888";"6.44";"0";"0";"2018-01-10 16:18:36";"-17.4615";"14.6927"
"14231";"30";"37";"35";"6708";"6.47";"0";"0";"2018-01-10 16:18:38";"-17.4615";"14.6927"
"14232";"30";"39";"36";"3728";"6.45";"0";"0";"2018-01-10 16:18:39";"-17.4615";"14.6927"
"14233";"30";"39";"36";"4831";"6.43";"0";"0";"2018-01-10 16:18:41";"-17.4615";"14.6928"
"14234";"47";"60";"56";"4461";"6.43";"0";"0";"2018-01-10 16:18:43";"-17.4615";"14.6928"
"14235";"50";"65";"60";"-1193";"6.44";"0";"0";"2018-01-10 16:18:44";"-17.4615";"14.6928"
"14236";"50";"66";"60";"-5449";"6.46";"0";"0";"2018-01-10 16:18:47";"-17.4615";"14.6928"
"14237";"71";"90";"83";"-8531";"6.45";"0";"0";"2018-01-10 16:18:48";"-17.4616";"14.6929"
"14238";"67";"83";"77";"-12859";"6.45";"0";"0";"2018-01-10 16:18:50";"-17.4616";"14.6929"
"14239";"76";"91";"86";"-6391";"6.45";"0";"0";"2018-01-10 16:18:52";"-17.4616";"14.6928"
"14240";"76";"91";"86";"7089";"6.43";"0";"0";"2018-01-10 16:18:54";"-17.4616";"14.6928"
"14241";"74";"89";"84";"-3847";"6.44";"0";"0";"2018-01-10 16:18:55";"-17.4616";"14.6928"
"14242";"62";"78";"72";"-8830";"6.45";"0";"0";"2018-01-10 16:18:57";"-17.4616";"14.6928"
"14243";"58";"72";"66";"-1193";"6.45";"0";"0";"2018-01-10 16:18:59";"-17.4617";"14.6928"
"14244";"32";"41";"38";"-512";"6.45";"0";"0";"2018-01-10 16:19:01";"-17.4617";"14.6928"
"14245";"25";"34";"31";"1929";"6.43";"0";"0";"2018-01-10 16:19:03";"-17.4617";"14.6928"
"14246";"25";"33";"30";"-4171";"6.44";"0";"0";"2018-01-10 16:19:04";"-17.4617";"14.6927"
"14247";"25";"33";"30";"3728";"6.44";"0";"0";"2018-01-10 16:19:06";"-17.4617";"14.6927"
"14248";"26";"33";"31";"-3521";"6.46";"0";"0";"2018-01-10 16:19:08";"-17.4617";"14.6927"
"14249";"26";"33";"31";"-13411";"6.57";"0";"0";"2018-01-10 16:19:10";"-17.4617";"14.6926"
"14250";"28";"38";"34";"-21260";"6.56";"0";"0";"2018-01-10 16:19:12";"-17.4617";"14.6926"
"14251";"28";"38";"34";"-18620";"6.58";"0";"0";"2018-01-10 16:19:13";"-17.4617";"14.6926"
"14252";"29";"38";"34";"-20079";"6.6";"0";"0";"2018-01-10 16:19:15";"-17.4617";"14.6926"
"14253";"32";"43";"38";"-17369";"6.61";"0";"0";"2018-01-10 16:19:17";"-17.4616";"14.6926"
"14254";"40";"50";"46";"-16344";"6.6";"0";"0";"2018-01-10 16:19:19";"-17.4616";"14.6926"
"14255";"54";"67";"61";"-5765";"6.6";"0";"0";"2018-01-10 16:19:20";"-17.4615";"14.6925"
"14256";"68";"84";"76";"-1531";"6.6";"0";"0";"2018-01-10 16:19:22";"-17.4614";"14.6925"
"14257";"103";"124";"116";"-7623";"6.6";"0";"0";"2018-01-10 16:19:24";"-17.4613";"14.6924"
"14258";"134";"157";"148";"10213";"6.62";"0";"0";"2018-01-10 16:19:26";"-17.4611";"14.6923"
"14259";"138";"184";"165";"21783";"6.59";"0";"0";"2018-01-10 16:19:28";"-17.461";"14.6922"
"14260";"126";"175";"154";"23173";"6.6";"0";"0";"2018-01-10 16:19:30";"-17.4608";"14.692"
"14261";"120";"173";"150";"28461";"6.59";"0";"0";"2018-01-10 16:19:32";"-17.4607";"14.692"
"14262";"127";"214";"174";"-8771";"6.6";"0";"0";"2018-01-10 16:19:33";"-17.4605";"14.6918"
"14263";"79";"193";"139";"-20740";"6.6";"0";"0";"2018-01-10 16:19:35";"-17.4603";"14.6917"
"14264";"65";"194";"130";"20482";"6.6";"0";"0";"2018-01-10 16:19:37";"-17.4601";"14.6915"
"14265";"61";"185";"128";"-15818";"6.58";"0";"0";"2018-01-10 16:19:39";"-17.4599";"14.6913"
"14266";"55";"159";"114";"-18398";"6.58";"0";"0";"2018-01-10 16:19:41";"-17.4597";"14.6912"
"14267";"44";"121";"87";"-7289";"6.58";"0";"0";"2018-01-10 16:19:42";"-17.4596";"14.6911"
"14268";"34";"82";"63";"-21663";"6.59";"0";"0";"2018-01-10 16:19:44";"-17.4594";"14.6909"
"14269";"34";"82";"63";"10654";"6.58";"0";"0";"2018-01-10 16:19:46";"-17.4593";"14.6908"
"14270";"30";"74";"56";"-2837";"6.6";"0";"0";"2018-01-10 16:19:48";"-17.4592";"14.6907"
"14271";"30";"74";"56";"-23853";"6.58";"0";"0";"2018-01-10 16:19:50";"-17.459";"14.6906"
"14272";"20";"45";"32";"16870";"6.58";"0";"0";"2018-01-10 16:19:51";"-17.4589";"14.6905"
"14273";"19";"41";"30";"-3194";"6.58";"0";"0";"2018-01-10 16:19:53";"-17.4588";"14.6904"
"14274";"16";"32";"25";"-4493";"6.57";"0";"0";"2018-01-10 16:19:55";"-17.4587";"14.6903"
"14275";"15";"27";"21";"3728";"6.59";"0";"0";"2018-01-10 16:19:57";"-17.4587";"14.6902"
"14276";"16";"30";"23";"8635";"6.57";"0";"0";"2018-01-10 16:19:58";"-17.4587";"14.6901"
"14277";"17";"32";"24";"26503";"6.58";"0";"0";"2018-01-10 16:20:00";"-17.4588";"14.69"
"14278";"17";"32";"24";"24112";"6.59";"0";"0";"2018-01-10 16:20:02";"-17.4589";"14.6899"
"14279";"16";"32";"22";"21324";"6.57";"0";"0";"2018-01-10 16:20:04";"-17.459";"14.6897"
"14280";"16";"32";"22";"1222";"6.58";"0";"0";"2018-01-10 16:20:06";"-17.459";"14.6896"
"14281";"17";"35";"24";"14729";"6.56";"0";"0";"2018-01-10 16:20:07";"-17.4591";"14.6895"
"14282";"17";"35";"23";"7472";"6.56";"0";"0";"2018-01-10 16:20:09";"-17.4592";"14.6893"
"14283";"14";"31";"20";"1222";"6.56";"0";"0";"2018-01-10 16:20:11";"-17.4593";"14.6892"
"14284";"11";"26";"18";"-8830";"6.58";"0";"0";"2018-01-10 16:20:13";"-17.4593";"14.6892"
"14285";"10";"22";"16";"-11169";"6.57";"0";"0";"2018-01-10 16:20:15";"-17.4594";"14.6891"
"14286";"7";"14";"11";"-13957";"6.6";"0";"0";"2018-01-10 16:20:16";"-17.4594";"14.6889"
"14287";"8";"19";"15";"-2865";"6.59";"0";"0";"2018-01-10 16:20:18";"-17.4595";"14.6888"
"14288";"9";"20";"16";"-6701";"6.6";"0";"0";"2018-01-10 16:20:20";"-17.4596";"14.6886"
"14289";"11";"25";"20";"1929";"6.6";"0";"0";"2018-01-10 16:20:22";"-17.4596";"14.6886"
"14290";"16";"38";"29";"16870";"6.6";"0";"0";"2018-01-10 16:20:23";"-17.4597";"14.6884"
"14291";"22";"49";"38";"31990";"6.59";"0";"0";"2018-01-10 16:20:25";"-17.4598";"14.6882"
"14292";"22";"48";"38";"-27186";"6.59";"0";"0";"2018-01-10 16:20:27";"-17.4599";"14.688"
"14293";"24";"53";"40";"-29885";"6.57";"0";"0";"2018-01-10 16:20:29";"-17.46";"14.6879"
"14294";"20";"43";"33";"25060";"6.57";"0";"0";"2018-01-10 16:20:31";"-17.4601";"14.6877"
"14295";"17";"35";"29";"9815";"6.57";"0";"0";"2018-01-10 16:20:32";"-17.4602";"14.6876"
"14296";"16";"35";"27";"2643";"6.57";"0";"0";"2018-01-10 16:20:34";"-17.4603";"14.6875"
"14297";"16";"35";"27";"2285";"6.6";"0";"0";"2018-01-10 16:20:36";"-17.4604";"14.6873"
"14298";"13";"29";"22";"-9424";"6.61";"0";"0";"2018-01-10 16:20:38";"-17.4604";"14.6872"
"14299";"13";"29";"22";"-10593";"6.6";"0";"0";"2018-01-10 16:20:40";"-17.4605";"14.6871"
"14300";"18";"37";"29";"4461";"6.58";"0";"0";"2018-01-10 16:20:41";"-17.4606";"14.6869"
"14301";"18";"38";"30";"-4171";"6.61";"0";"0";"2018-01-10 16:20:43";"-17.4607";"14.6867"
"14302";"19";"42";"31";"-5132";"6.59";"0";"0";"2018-01-10 16:20:45";"-17.4608";"14.6865"
"14303";"19";"40";"31";"-169";"6.6";"0";"0";"2018-01-10 16:20:47";"-17.4608";"14.6864"
"14304";"19";"42";"31";"16437";"6.59";"0";"0";"2018-01-10 16:20:48";"-17.4608";"14.6862"
"14305";"16";"38";"27";"32505";"6.61";"0";"0";"2018-01-10 16:20:50";"-17.4608";"14.686"
"14306";"17";"40";"29";"-11319";"6.6";"0";"0";"2018-01-10 16:20:52";"-17.4609";"14.6857"
"14307";"17";"40";"29";"1977";"6.59";"0";"0";"2018-01-10 16:20:54";"-17.4609";"14.6855"
"14308";"20";"46";"34";"-30635";"6.59";"0";"0";"2018-01-10 16:20:56";"-17.4609";"14.6852"
"14309";"21";"48";"36";"2945";"6.6";"0";"0";"2018-01-10 16:20:57";"-17.4608";"14.6851"
"14310";"21";"48";"35";"12910";"6.58";"0";"0";"2018-01-10 16:20:59";"-17.4608";"14.6848"
"14311";"19";"43";"33";"4809";"6.58";"0";"0";"2018-01-10 16:21:01";"-17.4608";"14.6846"
"14312";"20";"41";"33";"-13196";"6.58";"0";"0";"2018-01-10 16:21:03";"-17.4608";"14.6844"
"14313";"16";"37";"28";"26988";"6.58";"0";"0";"2018-01-10 16:21:05";"-17.4608";"14.6841"
"14314";"14";"29";"23";"29958";"6.57";"0";"0";"2018-01-10 16:21:06";"-17.4608";"14.684"
"14315";"14";"29";"21";"12233";"6.58";"0";"0";"2018-01-10 16:21:08";"-17.4608";"14.6838"
"14316";"13";"29";"21";"872";"6.59";"0";"0";"2018-01-10 16:21:10";"-17.4608";"14.6837"
"14317";"13";"31";"22";"-1531";"6.59";"0";"0";"2018-01-10 16:21:12";"-17.4609";"14.6835"
"14318";"13";"31";"22";"-11169";"6.59";"0";"0";"2018-01-10 16:21:13";"-17.4609";"14.6834"
"14319";"12";"28";"20";"-5132";"6.6";"0";"0";"2018-01-10 16:21:15";"-17.4609";"14.6832"
"14320";"12";"35";"24";"-13957";"6.57";"0";"0";"2018-01-10 16:21:17";"-17.4609";"14.6831"
"14321";"23";"91";"52";"-10882";"6.58";"0";"0";"2018-01-10 16:21:19";"-17.4609";"14.6831"
"14322";"25";"95";"55";"-12859";"6.57";"0";"0";"2018-01-10 16:21:21";"-17.4609";"14.683"
"14323";"25";"93";"54";"-5449";"6.58";"0";"0";"2018-01-10 16:21:22";"-17.4609";"14.683"
"14324";"25";"92";"53";"-2534";"6.5";"0";"0";"2018-01-10 16:21:24";"-17.4609";"14.683"
"14325";"25";"92";"53";"-4493";"6.48";"0";"0";"2018-01-10 16:21:26";"-17.461";"14.683"
"14326";"24";"88";"49";"-8531";"6.5";"0";"0";"2018-01-10 16:21:28";"-17.4611";"14.6829"
"14327";"23";"80";"44";"-3521";"6.5";"0";"0";"2018-01-10 16:21:30";"-17.4612";"14.6829"
"14328";"17";"52";"31";"11419";"6.47";"0";"0";"2018-01-10 16:21:31";"-17.4613";"14.6829"
"14329";"17";"52";"31";"11825";"6.49";"0";"0";"2018-01-10 16:21:33";"-17.4614";"14.6829"
"14330";"9";"21";"14";"176";"6.48";"0";"0";"2018-01-10 16:21:35";"-17.4615";"14.6828"
"14331";"8";"18";"12";"1222";"6.5";"0";"0";"2018-01-10 16:21:37";"-17.4616";"14.6828"
"14332";"8";"18";"12";"-512";"6.5";"0";"0";"2018-01-10 16:21:39";"-17.4616";"14.6828"
"14333";"8";"16";"11";"-2201";"6.48";"0";"0";"2018-01-10 16:21:41";"-17.4616";"14.6828"
"14334";"7";"15";"11";"4461";"6.49";"0";"0";"2018-01-10 16:21:42";"-17.4617";"14.6828"
"14335";"8";"15";"12";"-4171";"6.48";"0";"0";"2018-01-10 16:21:44";"-17.4618";"14.6828"
"14336";"8";"15";"12";"-512";"6.52";"0";"0";"2018-01-10 16:21:46";"-17.4619";"14.6828"
"14337";"8";"15";"11";"4094";"6.49";"0";"0";"2018-01-10 16:21:47";"-17.4619";"14.6829"
"14338";"8";"15";"11";"17742";"6.49";"0";"0";"2018-01-10 16:21:49";"-17.462";"14.6828"
"14339";"8";"15";"11";"16007";"6.48";"0";"0";"2018-01-10 16:21:51";"-17.4622";"14.6829"
"14340";"10";"21";"16";"-31994";"6.49";"0";"0";"2018-01-10 16:21:53";"-17.4623";"14.6829"
"14341";"13";"25";"20";"-29351";"6.5";"0";"0";"2018-01-10 16:21:55";"-17.4625";"14.6829"
"14342";"13";"27";"22";"-27732";"6.49";"0";"0";"2018-01-10 16:21:56";"-17.4626";"14.6829"
"14343";"13";"28";"21";"-15042";"6.49";"0";"0";"2018-01-10 16:21:58";"-17.4627";"14.6829"
"14344";"11";"24";"17";"-795";"6.49";"0";"0";"2018-01-10 16:22:00";"-17.4629";"14.6829"
"14345";"11";"22";"16";"-19241";"6.5";"0";"0";"2018-01-10 16:22:02";"-17.4631";"14.6829"
"14346";"9";"17";"14";"-28275";"6.5";"0";"0";"2018-01-10 16:22:04";"-17.4632";"14.6829"
"14347";"12";"22";"17";"6972";"6.51";"0";"0";"2018-01-10 16:22:06";"-17.4633";"14.6829"
"14348";"14";"28";"22";"24740";"6.5";"0";"0";"2018-01-10 16:22:07";"-17.4634";"14.6829"
"14349";"14";"28";"23";"-6824";"6.52";"0";"0";"2018-01-10 16:22:09";"-17.4636";"14.6828"
"14350";"14";"33";"25";"-15652";"6.52";"0";"0";"2018-01-10 16:22:11";"-17.4638";"14.6829"
"14351";"12";"29";"21";"29958";"6.5";"0";"0";"2018-01-10 16:22:12";"-17.4639";"14.6829"
"14352";"12";"27";"21";"-15042";"6.53";"0";"0";"2018-01-10 16:22:15";"-17.4641";"14.6829"
"14353";"7";"21";"14";"584";"6.5";"0";"0";"2018-01-10 16:22:16";"-17.4643";"14.6829"
"14354";"7";"21";"14";"32300";"6.49";"0";"0";"2018-01-10 16:22:18";"-17.4645";"14.6829"
"14355";"8";"21";"15";"-795";"6.5";"0";"0";"2018-01-10 16:22:20";"-17.4646";"14.6829"
"14356";"8";"20";"15";"-8125";"6.5";"0";"0";"2018-01-10 16:22:22";"-17.4647";"14.6829"
"14357";"10";"21";"15";"-7476";"6.49";"0";"0";"2018-01-10 16:22:23";"-17.4648";"14.6828"
"14358";"11";"21";"16";"-17460";"6.49";"0";"0";"2018-01-10 16:22:25";"-17.465";"14.6828"
"14359";"11";"22";"18";"6972";"6.49";"0";"0";"2018-01-10 16:22:27";"-17.4651";"14.6828"
"14360";"11";"22";"17";"-2837";"6.48";"0";"0";"2018-01-10 16:22:29";"-17.4653";"14.6828"
"14361";"11";"25";"18";"12154";"6.48";"0";"0";"2018-01-10 16:22:31";"-17.4654";"14.6829"
"14362";"10";"22";"16";"8433";"6.47";"0";"0";"2018-01-10 16:22:32";"-17.4655";"14.6829"
"14363";"10";"24";"17";"7700";"6.5";"0";"0";"2018-01-10 16:22:34";"-17.4657";"14.6829"
"14364";"10";"24";"17";"10654";"6.48";"0";"0";"2018-01-10 16:22:36";"-17.4658";"14.6829"
"14365";"10";"24";"18";"-5509";"6.48";"0";"0";"2018-01-10 16:22:37";"-17.4659";"14.6829"
"14366";"10";"24";"18";"-16861";"6.58";"0";"0";"2018-01-10 16:22:40";"-17.4661";"14.6829"
"14367";"9";"21";"15";"-23287";"6.56";"0";"0";"2018-01-10 16:22:41";"-17.4662";"14.6829"
"14368";"9";"21";"15";"26988";"6.48";"0";"0";"2018-01-10 16:22:43";"-17.4664";"14.6829"
"14369";"8";"18";"13";"13471";"6.49";"0";"0";"2018-01-10 16:22:45";"-17.4666";"14.6829"
"14370";"8";"17";"12";"19963";"6.6";"0";"0";"2018-01-10 16:22:47";"-17.4667";"14.6829"
"14371";"8";"17";"12";"7472";"6.47";"0";"0";"2018-01-10 16:22:48";"-17.4668";"14.6829"
"14372";"9";"18";"12";"5576";"6.47";"0";"0";"2018-01-10 16:22:50";"-17.4669";"14.6829"
"14373";"8";"15";"11";"-4493";"6.48";"0";"0";"2018-01-10 16:22:52";"-17.4669";"14.6829"
"14374";"9";"17";"12";"-1531";"6.47";"0";"0";"2018-01-10 16:22:54";"-17.4669";"14.6829"
"14375";"9";"17";"12";"1575";"6.59";"0";"0";"2018-01-10 16:22:56";"-17.4669";"14.6829"
"14376";"9";"16";"12";"176";"6.48";"0";"0";"2018-01-10 16:22:57";"-17.4669";"14.6829"
"14377";"8";"14";"11";"2285";"6.47";"0";"0";"2018-01-10 16:22:59";"-17.467";"14.6829"
"14378";"8";"14";"11";"523";"6.49";"0";"0";"2018-01-10 16:23:01";"-17.467";"14.6829"
"14379";"8";"14";"11";"3728";"6.6";"0";"0";"2018-01-10 16:23:03";"-17.467";"14.6829"
"14380";"13";"32";"21";"1575";"6.45";"0";"0";"2018-01-10 16:23:05";"-17.467";"14.6829"
"14381";"17";"45";"30";"3003";"6.59";"0";"0";"2018-01-10 16:23:06";"-17.467";"14.6829"
"14382";"18";"48";"33";"-854";"6.59";"0";"0";"2018-01-10 16:23:08";"-17.467";"14.6829"
"14383";"19";"50";"35";"9419";"6.59";"0";"0";"2018-01-10 16:23:10";"-17.467";"14.6829"
"14384";"19";"50";"35";"4831";"6.6";"0";"0";"2018-01-10 16:23:12";"-17.467";"14.6829"
"14385";"42";"73";"60";"9419";"6.58";"0";"0";"2018-01-10 16:23:14";"-17.467";"14.6829"
"14386";"42";"73";"60";"-2201";"6.59";"0";"0";"2018-01-10 16:23:16";"-17.467";"14.6829"
"14387";"49";"76";"65";"-7927";"6.58";"0";"0";"2018-01-10 16:23:17";"-17.467";"14.6829"
"14388";"55";"86";"73";"-6701";"6.58";"0";"0";"2018-01-10 16:23:19";"-17.467";"14.6829"
"14389";"66";"104";"88";"-16859";"6.58";"0";"0";"2018-01-10 16:23:21";"-17.467";"14.6829"
"14390";"82";"127";"110";"-25685";"6.58";"0";"0";"2018-01-10 16:23:22";"-17.467";"14.6829"
"14391";"70";"105";"93";"-30043";"6.6";"0";"0";"2018-01-10 16:23:24";"-17.467";"14.6829"
"14392";"70";"107";"94";"30790";"6.58";"0";"0";"2018-01-10 16:23:26";"-17.467";"14.6829"
"14393";"72";"106";"96";"25880";"6.58";"0";"0";"2018-01-10 16:23:28";"-17.467";"14.6829"
"14394";"70";"103";"91";"26017";"6.59";"0";"0";"2018-01-10 16:23:30";"-17.467";"14.6829"
"14395";"54";"78";"71";"25341";"6.57";"0";"0";"2018-01-10 16:23:31";"-17.467";"14.6829"
"14396";"40";"62";"55";"29211";"6.57";"0";"0";"2018-01-10 16:23:33";"-17.467";"14.6829"
"14397";"31";"48";"42";"31116";"6.58";"0";"0";"2018-01-10 16:23:35";"-17.467";"14.6829"
"14398";"27";"41";"36";"29058";"6.58";"0";"0";"2018-01-10 16:23:37";"-17.467";"14.6829"
"14399";"18";"30";"26";"-32738";"6.58";"0";"0";"2018-01-10 16:23:39";"-17.467";"14.6829"
"14400";"18";"30";"26";"-29478";"6.58";"0";"0";"2018-01-10 16:23:41";"-17.467";"14.6829"
"14401";"15";"29";"23";"-24622";"6.59";"0";"0";"2018-01-10 16:23:42";"-17.467";"14.6829"
"14402";"15";"28";"22";"-24622";"6.6";"0";"0";"2018-01-10 16:23:44";"-17.467";"14.6829"
"14403";"15";"28";"22";"-19355";"6.58";"0";"0";"2018-01-10 16:23:46";"-17.467";"14.6829"
"14404";"14";"26";"21";"-17622";"6.58";"0";"0";"2018-01-10 16:23:47";"-17.467";"14.6829"
"14405";"14";"26";"21";"-19111";"6.6";"0";"0";"2018-01-10 16:23:50";"-17.467";"14.6829"
"14406";"14";"25";"19";"-18866";"6.58";"0";"0";"2018-01-10 16:23:51";"-17.467";"14.6829"
"14407";"13";"25";"18";"-13136";"6.57";"0";"0";"2018-01-10 16:23:53";"-17.467";"14.6829"
"14408";"13";"22";"18";"-14497";"6.57";"0";"0";"2018-01-10 16:23:55";"-17.467";"14.6829"
"14409";"12";"21";"17";"-9424";"6.58";"0";"0";"2018-01-10 16:23:57";"-17.467";"14.6829"
"14410";"9";"18";"14";"9815";"6.59";"0";"0";"2018-01-10 16:23:58";"-17.467";"14.6829"
"14411";"8";"16";"13";"-30945";"6.58";"0";"0";"2018-01-10 16:24:00";"-17.467";"14.6829"
"14412";"8";"16";"12";"15974";"6.58";"0";"0";"2018-01-10 16:24:02";"-17.4671";"14.6829"
"14413";"8";"16";"12";"-14138";"6.57";"0";"0";"2018-01-10 16:24:04";"-17.4672";"14.6829"
"14414";"8";"16";"12";"-5285";"6.59";"0";"0";"2018-01-10 16:24:06";"-17.4673";"14.6829"
"14415";"8";"15";"11";"-23496";"6.59";"0";"0";"2018-01-10 16:24:07";"-17.4674";"14.6829"
"14416";"7";"13";"9";"4809";"6.61";"0";"0";"2018-01-10 16:24:09";"-17.4675";"14.6829"
"14417";"7";"13";"9";"31478";"6.6";"0";"0";"2018-01-10 16:24:11";"-17.4675";"14.6829"
"14418";"7";"13";"10";"10213";"6.59";"0";"0";"2018-01-10 16:24:13";"-17.4676";"14.6828"
"14419";"7";"14";"10";"7472";"6.58";"0";"0";"2018-01-10 16:24:15";"-17.4676";"14.6828"
"14420";"7";"13";"10";"-2865";"6.58";"0";"0";"2018-01-10 16:24:16";"-17.4676";"14.6828"
"14421";"7";"13";"10";"3003";"6.58";"0";"0";"2018-01-10 16:24:18";"-17.4676";"14.6827"
"14422";"8";"13";"10";"2643";"6.59";"0";"0";"2018-01-10 16:24:20";"-17.4676";"14.6827"
"14423";"8";"13";"10";"1222";"6.58";"0";"0";"2018-01-10 16:24:22";"-17.4676";"14.6827"
"14424";"7";"13";"10";"9815";"6.59";"0";"0";"2018-01-10 16:24:24";"-17.4676";"14.6827"
"14425";"7";"13";"10";"8635";"6.58";"0";"0";"2018-01-10 16:24:26";"-17.4676";"14.6826"
"14426";"7";"13";"10";"6328";"6.59";"0";"0";"2018-01-10 16:24:27";"-17.4676";"14.6826"
"14427";"8";"14";"11";"6328";"6.59";"0";"0";"2018-01-10 16:24:29";"-17.4676";"14.6826"
"14428";"8";"14";"11";"12233";"6.59";"0";"0";"2018-01-10 16:24:31";"-17.4676";"14.6825"
"14429";"8";"14";"11";"18623";"6.6";"0";"0";"2018-01-10 16:24:33";"-17.4676";"14.6825"
"14430";"8";"14";"11";"10613";"6.59";"0";"0";"2018-01-10 16:24:35";"-17.4676";"14.6824"
"14431";"7";"15";"11";"9419";"6.58";"0";"0";"2018-01-10 16:24:36";"-17.4676";"14.6824"
"14432";"7";"15";"11";"5951";"6.58";"0";"0";"2018-01-10 16:24:38";"-17.4677";"14.6823"
"14433";"6";"15";"10";"17742";"6.58";"0";"0";"2018-01-10 16:24:40";"-17.4677";"14.6823"
"14434";"6";"15";"10";"12644";"6.59";"0";"0";"2018-01-10 16:24:42";"-17.4677";"14.6823"
"14435";"6";"15";"10";"20414";"6.58";"0";"0";"2018-01-10 16:24:44";"-17.4677";"14.6822"
"14436";"6";"14";"10";"19068";"6.58";"0";"0";"2018-01-10 16:24:45";"-17.4677";"14.6822"
"14437";"6";"15";"11";"23641";"6.59";"0";"0";"2018-01-10 16:24:47";"-17.4677";"14.6822"
"14438";"6";"15";"11";"11825";"6.58";"0";"0";"2018-01-10 16:24:49";"-17.4677";"14.6821"
"14439";"6";"15";"11";"26988";"6.6";"0";"0";"2018-01-10 16:24:51";"-17.4677";"14.6821"
"14440";"6";"14";"11";"22244";"6.58";"0";"0";"2018-01-10 16:24:52";"-17.4677";"14.6821"
"14441";"6";"14";"11";"13888";"6.59";"0";"0";"2018-01-10 16:24:55";"-17.4677";"14.6821"
"14442";"7";"16";"14";"21783";"6.59";"0";"0";"2018-01-10 16:24:56";"-17.4677";"14.682"
"14443";"7";"16";"14";"19963";"6.6";"0";"0";"2018-01-10 16:24:58";"-17.4677";"14.682"
"14444";"8";"20";"17";"26988";"6.6";"0";"0";"2018-01-10 16:25:00";"-17.4677";"14.682"
"14445";"9";"18";"16";"28461";"6.58";"0";"0";"2018-01-10 16:25:01";"-17.4677";"14.682"
"14446";"9";"18";"16";"25539";"6.58";"0";"0";"2018-01-10 16:25:03";"-17.4677";"14.6819"
"14447";"8";"18";"16";"-29351";"6.58";"0";"0";"2018-01-10 16:25:05";"-17.4678";"14.6819"
"14448";"9";"18";"15";"25539";"6.6";"0";"0";"2018-01-10 16:25:07";"-17.4678";"14.6819"
"14449";"6";"11";"8";"32505";"6.57";"0";"0";"2018-01-10 16:25:09";"-17.4678";"14.6818"
"14450";"6";"11";"8";"25539";"6.57";"0";"0";"2018-01-10 16:25:10";"-17.4678";"14.6818"
"14451";"5";"10";"8";"-29885";"6.58";"0";"0";"2018-01-10 16:25:12";"-17.4678";"14.6818"
"14452";"6";"11";"7";"25060";"6.59";"0";"0";"2018-01-10 16:25:14";"-17.4678";"14.6818"
"14453";"6";"11";"7";"32505";"6.58";"0";"0";"2018-01-10 16:25:16";"-17.4678";"14.6817"
"14454";"6";"12";"8";"13056";"6.61";"0";"0";"2018-01-10 16:25:18";"-17.4678";"14.6817"
"14455";"6";"13";"8";"-31471";"6.58";"0";"0";"2018-01-10 16:25:20";"-17.4678";"14.6817"
"14456";"5";"13";"8";"-23853";"6.58";"0";"0";"2018-01-10 16:25:21";"-17.4678";"14.6816"
"14457";"5";"13";"8";"-5509";"6.59";"0";"0";"2018-01-10 16:25:23";"-17.4678";"14.6816"
"14458";"5";"13";"8";"-23853";"6.6";"0";"0";"2018-01-10 16:25:25";"-17.4678";"14.6816"
"14459";"5";"13";"8";"-17460";"6.6";"0";"0";"2018-01-10 16:25:26";"-17.4677";"14.6816"
"14460";"5";"13";"8";"-16861";"6.6";"0";"0";"2018-01-10 16:25:28";"-17.4677";"14.6816"
"14461";"5";"13";"8";"30462";"6.58";"0";"0";"2018-01-10 16:25:30";"-17.4677";"14.6816"
"14462";"5";"13";"8";"-22718";"6.58";"0";"0";"2018-01-10 16:25:32";"-17.4676";"14.6816"
"14463";"5";"13";"8";"-23853";"6.57";"0";"0";"2018-01-10 16:25:34";"-17.4676";"14.6816"
"14464";"5";"13";"8";"30968";"6.58";"0";"0";"2018-01-10 16:25:35";"-17.4676";"14.6816"
"14465";"5";"13";"8";"-15042";"6.58";"0";"0";"2018-01-10 16:25:37";"-17.4676";"14.6816"
"14466";"5";"12";"8";"-28814";"6.6";"0";"0";"2018-01-10 16:25:39";"-17.4675";"14.6816"
"14467";"5";"12";"8";"-22146";"6.58";"0";"0";"2018-01-10 16:25:41";"-17.4675";"14.6816"
"14468";"5";"10";"8";"-31994";"6.58";"0";"0";"2018-01-10 16:25:43";"-17.4675";"14.6816"
"14469";"5";"10";"8";"-24976";"6.58";"0";"0";"2018-01-10 16:25:45";"-17.4675";"14.6816"
"14470";"5";"9";"8";"30462";"6.57";"0";"0";"2018-01-10 16:25:46";"-17.4674";"14.6816"
"14471";"5";"9";"8";"-20993";"6.59";"0";"0";"2018-01-10 16:25:48";"-17.4674";"14.6816"
"14472";"5";"9";"9";"-26087";"6.58";"0";"0";"2018-01-10 16:25:50";"-17.4674";"14.6816"
